repoVizz,framerate=30,minval=-0.1,maxval=0.1,
0.0,0.0,0.0,8.00127558063e-05,0.00018579359626,0.00072919193952,0.00127011727251,0.00127555606911,0.00145773290611,0.000907828444393,-0.000253551240268,-0.000685245056462,-0.000779995267005,-0.00115605599865,-0.00171079016793,-0.00261764680879,-0.00236944923485,-0.00170647945949,-0.000514208014427,0.00165301642599,0.00209860056169,0.000174786235998,-0.00146773610358,-0.00227820063135,-0.00247427587983,-0.001273540475,0.00177904916185,0.00202859824831,0.00129793325419,0.00111044122483,0.000733084681678,0.000813868461485,0.000605900523306,0.000337525091011,-5.23943182664e-05,-0.000412073358599,-0.000239522184696,0.000455030148034,0.000840428999343,0.000761718793098,0.000750808407504,0.000410429689189,-3.47967182782e-05,-0.000110757303408,7.92055493944e-05,0.000314915054155,0.000429235000411,0.000506645906661,0.000283461377423,-0.000361640669075,-0.000474074143896,-0.000493375649023,-0.000529574099072,-0.00032600546229,-0.000386004569692,-0.000234807480788,-0.000105984690715,0.000125445635609,0.000742243071031,0.0007904254884,0.000922341627067,0.00109421880426,0.000414931725574,0.000182312342806,-0.000123953057867,-0.000965520740247,-0.00088376126936,-0.000721719769893,-0.000721207669184,-0.000416866373007,-0.000145677695365,0.000112725698002,0.000100226162084,1.36114256763e-05,-0.000384994130403,-0.000401661250861,5.17277324353e-05,0.000603560139763,0.00121685437769,0.00163891245756,0.00123375469611,0.000440321160831,-3.39083794227e-05,-0.000601884387482,-0.000863255495679,-0.000538983689935,-0.000443477530276,-0.000189982888592,-0.000141845751519,-9.13899304134e-05,-0.000217722149881,-0.000104011519592,4.07957117333e-05,0.000201683473889,0.000261838530099,0.000217705702821,9.43696350376e-05,-0.000135210898898,-0.000269518067124,-0.000248452891856,-0.000370970398648,-0.000484869546531,-0.000643853547451,-0.00057008796533,-0.000687061673948,-0.000606007501011,-0.000709010069743,-0.000418829308953,0.000292927485073,0.000798235447087,0.00118856957645,0.00133187562805,0.000813857663042,9.20954843178e-06,-0.000316744895783,-0.000355664375547,-0.000299814880141,-2.66818869743e-05,-6.96931403139e-05,-0.000222110722636,-0.000410530862926,-0.0004185332073,-0.000455833388974,-0.000307281811404,0.00015690644803,0.000481431201574,0.00064109211157,0.000453377602677,-6.4417905354e-05,-0.00115713584114,-0.00139461837059,0.000155446471302,0.000990584168575,0.00129151228775,0.00138091346686,0.000569404539874,-0.000615752500035,-0.000629422562664,0.000432376121643,0.00106955188337,0.000793090048271,0.000223905680136,-0.000690289053219,-0.00300617323866,-0.00285287706611,-0.00188942747306,-0.000932640442898,0.000939300683896,0.00160743732223,0.00122770372738,0.000986343189715,0.000417452594705,0.000615139335359,0.000833033135633,0.00229028663556,0.00288409866857,0.00114766462377,0.000367138604585,-0.000536323722072,-0.00201449882242,-0.00144077838689,-0.00012665521332,-2.27119583794e-05,0.000207448133777,3.99814005767e-05,-0.000303620127393,-0.000458145008928,-0.000456828136255,-0.000461311400595,-0.000237959396714,0.00017409491873,0.000629288171175,0.000694544407401,0.000956922841475,0.000834654018858,0.000768548037382,0.000433416216056,-0.00102524436934,-0.00163895604958,-0.00243894129884,-0.00203482539704,0.00101434771482,0.00234867515691,0.00232905941684,0.00144380533928,0.000359890753555,-0.00024588254433,-0.00044476514586,0.0005137216397,0.000938504310794,0.000411450632173,0.00025697112331,-5.07012268549e-05,-0.000982390137498,-0.000651501046001,0.000977116922281,0.00235035285571,0.00146546950615,-7.63320094841e-05,-0.00229398906866,-0.00911664477736,-0.008335176722,-0.00302975010019,0.00142300835954,0.00868722939772,0.0118301028272,0.00850729489591,0.00203915770593,-0.00167084054898,-0.00477844227797,-0.00514183701892,-0.00181313787601,-0.000985903623078,-0.000127609584242,-0.000253039314057,-0.000423006244552,-0.000762386949115,-0.000686300334482,-0.000852140911301,-0.000645824849169,-0.00089961584035,-0.000970998168606,5.83755605232e-05,0.000110054307211,-8.57460012486e-05,-0.000758943705309,-0.00119859957542,-0.00138019584917,-0.000624695741098,0.00296929274967,0.00580472369799,0.00619165575037,0.0076424813026,0.0046929806186,-0.00213512233467,-0.00511063436207,-0.00568680002435,-0.00596218441273,-0.00354908809327,-0.00106916694377,-6.59688381206e-05,0.000540392273431,0.000926172373357,0.000293839558895,-0.000235272157638,-0.000583498367339,-0.000818757717436,-0.0005389013892,0.000514469156964,0.000738791847082,0.00159162653,0.00239343926749,0.00223923256826,0.00227985542001,0.00122102413201,-0.00078194405946,-0.0013708996942,-0.00190448870443,-0.00213061474492,-0.000832343765903,-0.000478024739775,1.35900407683e-05,0.00104293333565,0.00112298071504,0.00197529264732,0.00217766533686,0.00274404318032,0.00300195743917,0.000353901337524,-0.000955810137734,-0.00174864703901,-0.00365093487123,-0.00279078543732,-0.00137615644001,-0.000920105626337,2.38153406454e-05,0.000348155874999,0.000722614413028,0.000920305914577,0.000683979104979,0.000461101120423,0.000290333487838,0.0007591265535,0.00132053040145,0.00112696665165,0.00110483677203,0.000568060911354,-0.000558151110615,-0.000661240418192,-0.000562453900851,-0.000771976573057,-0.000682384808281,-0.000710041268339,-0.000219742955129,0.000190042620491,0.000456064450446,0.00062160644103,0.000270737963846,-0.000926184735102,-0.0013762131811,-0.000694974019267,-0.000167043472613,0.000447894100086,0.00130390192094,0.000889642689319,-0.000529345120579,-0.0011629835631,-0.000991517411104,-0.000781746909584,-0.000175793810198,0.000796713111061,0.000830700015958,0.000862004271044,0.000791836512577,0.000916069793978,0.00115635910341,0.000402078189151,4.92991061447e-05,-0.000389106305773,-0.00180245658086,-0.00195466080092,-0.00142626858608,-0.00137507534642,-0.000750254165559,2.68560609187e-05,0.000193879370696,0.000270883954403,0.000456816093972,0.000464458717444,0.000492049750293,-0.000299197057392,-0.00127069038366,-0.0021991863452,-0.00314665450962,-0.00258494323708,-0.00103951425163,5.21367419198e-05,0.00187607096394,0.00267924830159,0.00190985683834,0.00203243065034,0.00183970806864,0.00246158094043,0.00213991771144,0.00187400190303,0.000906952026145,-0.000832676026947,-0.00154627976682,-0.00204486113418,-0.00241581592259,-0.00125241829009,-0.000608189206126,0.000349252288838,0.00242238175442,0.00282940101561,0.000581634388453,-0.000260666984125,-0.00170194294447,-0.00363056006243,-0.00104409093522,0.000374677911388,0.00106013935998,0.00243300945738,0.00201973299822,0.000598010734079,7.76999689701e-05,-0.000422244673452,-0.00150203159369,-0.00130266831388,-0.000586231520702,-0.000128198523883,0.000399883469772,0.000149063475505,-0.000284254234665,-0.000676413679031,0.000269492776401,0.00529750228999,0.00585000101479,0.00545186320783,0.00323389070146,-0.00406529151457,-0.00689584418744,-0.00569616946381,-0.00525549920865,-0.00287871154185,-2.46715267417e-05,0.000704759854449,0.000734374566072,0.000880428071363,0.000826180803572,0.00111420993239,0.00105280848445,0.000505782351387,-0.000236024580462,-0.00166230486056,-0.002216082037,-0.000922545570981,-0.000472524665261,0.000189303614592,0.00175532782772,0.00168075412434,0.00173243698984,0.00152984612243,-0.000226483211494,-0.00185432835404,-0.00373436802129,-0.00529705816895,-0.00427747659246,-0.00162838800219,0.000431582941737,0.00433573937607,0.00624777538116,0.00478968736666,0.0047315189783,0.00275224294834,0.000198807793064,-0.000631911889091,-0.00132410180338,-0.00162232130751,-0.00130068241714,-0.00130717587037,-0.000809711655449,-0.000343948851765,0.000114430014142,0.000967582403009,0.000969259318244,0.00110178628388,0.0012056881026,0.000154916985543,-7.30080461694e-05,-0.000247733626338,-0.00092163026889,-0.00081240449125,-0.00119647280674,-0.00137671651051,-0.00106706343886,-0.00082091775957,0.000388149396382,0.00103374701605,0.00114950171002,0.00124594767992,0.000634380252255,-0.000976771814196,-0.00152023696326,-0.00215702300647,-0.00207029103399,0.000254506948045,0.00132757262541,0.00210401528555,0.00178655516586,0.000827829149892,1.72284989577e-05,-0.000190723892992,0.000864602791133,0.00167475469056,0.0014654493509,0.000498725514996,-0.000556733589025,-0.00240177087655,-0.00339361069878,-0.00271948732154,-0.00176301498637,-0.000603594220798,0.000862152813293,0.00143469295398,0.00197308442265,0.00225886249965,0.000608772944511,-0.000608436723901,-0.00156695956034,-0.00366440213966,-0.00304656355042,-0.00105152028682,0.000134204519742,0.00256515319815,0.00398537702798,0.00376433532288,0.00431912062985,0.00293688507069,0.00105952812214,9.77273596624e-05,-0.00100261338209,-0.00134890700042,-0.00173515709478,-0.00263706690834,-0.00272196751388,-0.00504897773127,-0.00443062809712,-0.00284828198578,-0.00128308283897,0.00252599733084,0.00446578304417,0.00481852475262,0.00564699398211,0.00397201075705,0.00228067001671,0.000938654939945,-0.000997188616508,-0.00216217738791,-0.00327844835314,-0.00409223347699,-0.0030099239953,-0.00159349399693,-0.000227422369743,0.00131923429836,0.00152979434271,0.000543523405944,0.000277599555523,-0.000444035018384,-0.000657756231295,-0.000451476356421,-0.000525832418233,-0.000377836521475,2.2042408541e-05,0.000163730355332,0.000468367799727,0.000609602285764,0.000539905890139,0.000968039013189,0.000910786735914,0.000759575966913,0.000562047714121,-0.000192635191975,-0.0004321660922,-0.000307833738474,-0.00059885546009,-0.000778466755774,-0.00063942552897,-0.000373198873976,0.00108604886792,0.00188781073104,0.00102730207191,0.000507207828689,-0.000328101758714,-0.00221150209856,-0.00203754917719,-0.00120095446935,-0.000636323590204,0.00146674372895,0.00253010793147,0.00213392315011,0.00199277412032,0.000849173259011,-0.00169656432214,-0.00226843985366,-0.00315593993333,-0.0030665933414,-0.002218553119,-0.00223184482291,-0.000496521355987,-5.11065876009e-05,0.000417655687394,0.0019446250712,0.00175078027611,0.00188108161255,0.00210024582541,0.000951955234279,0.000279563689044,-0.000516928635835,-0.00193912532909,-0.00174521626581,-0.00081564766616,-0.000156164650311,0.0015721529583,0.00258597864308,0.0024630224879,0.00295645868011,0.00208716809471,0.00109147097765,0.000352053815611,-0.000332207592193,-0.000774419840002,-0.00175888441001,-0.00258159940925,-0.00241044150354,-0.00322637791098,-0.00241129646566,-0.00141083815528,-0.000537365563937,0.00113415229002,0.00189501034529,0.00198917012438,0.00225734800942,0.00159060271767,0.00131442233003,0.000832321481058,0.000193089705828,-9.12881546004e-05,-0.000642051406322,-0.000782412307022,-0.000510276918837,-0.000169591195049,0.000126867709133,0.000249902284179,0.000131079830737,-0.000410462214424,-0.000655240917657,-0.000563407502124,-0.000432115162688,-0.000172232245787,-0.000106583247722,-0.000230336045549,-0.00118910283932,-0.0017170849169,-0.0005186603436,0.000591657898007,0.00170266062622,0.00471453135829,0.00402947859253,0.00169765359909,0.000247416763978,-0.00282933191215,-0.00412811061286,-0.0033580688609,-0.00248372221769,-0.00101309314112,0.000882755167819,0.00142944692899,0.00192018810269,0.00230348145271,0.0010514548353,0.000567558131525,-0.000206683007279,-0.00209966469473,-0.00211694851165,-0.00234994364468,-0.00280972348505,-0.00153575361531,-0.00159506128823,-0.00106832046618,6.03029818284e-05,0.000328150893055,0.00112808689677,0.00163386970403,0.00173157337959,0.00202779404433,0.00159131066342,0.00188335072201,0.00146353093567,0.00120137450157,0.000821254619292,6.35175583574e-05,-0.000369949460466,-0.000992092505591,-0.00106118225409,-0.000460477944422,0.00125516451591,0.0020309820544,0.00356526943702,0.00402060037425,0.000603821097079,-0.000699508902799,-0.00166655887622,-0.00385614876082,-0.00310584495019,-0.00319533847345,-0.00333641495222,-0.00363574394532,-0.00426318511725,-0.00155307747396,-0.00072818810153,0.000465557415711,0.00376467620053,0.00370578076915,0.00402277981539,0.00359030788655,0.000411221060594,-0.00132750660928,-0.00281609258607,-0.00302173714951,-0.00149242428187,0.00176724992062,0.00235419680962,0.00164770014077,0.0010878327357,-0.000189164947132,-6.04489899703e-05,0.000367748963311,0.00125835636366,0.00108309240311,-0.00020046267481,-0.000873106868977,-0.00142606237202,-0.00162032504206,-0.00103289926134,-0.000664084344041,-0.000390314904759,-0.000621809643945,-0.00067478411121,-0.00104890821457,-0.00138490086343,-0.000897414263571,-0.00107063502597,-0.000788114361374,-0.000174283618782,0.000110989946189,0.00111649733323,0.00166328831899,0.00183863209882,0.0019837798928,0.000904917580173,0.000709133192057,0.000334983788038,2.37580550281e-05,0.000229780231295,0.000116306764727,0.000236761245696,0.000297026517318,0.000376894390605,0.00039451136437,0.00036702709883,7.11938915218e-06,-0.000596074833497,-0.00129411851412,-0.00180524783504,-0.00197435937652,-0.00109511033271,0.000747261955755,0.00123883910939,0.000858140858391,0.000521267040586,-0.000765291089716,-0.00100850645,-0.000269218955548,0.000168097396558,0.000506203264739,0.000785680168506,0.000280302271436,-0.00170068676799,-0.00320573295931,-0.00314827192811,-0.00342838980855,-0.00222880710411,-0.000416857822231,-0.000255194389698,-0.00200936526252,-0.00129585898353,-0.000964441682702,0.000369818636983,0.00412966962063,0.00591997128666,0.00470995030772,0.00336962506427,0.00135274497564,-0.00033447479741,-0.000546601293584,-0.000349025337382,-0.000508147564962,-0.000560145138253,-0.000928199380853,-0.000534203528031,0.00131444120754,0.00268063656436,0.00275811070261,0.00312726049318,0.00220538360742,0.00152028885151,0.00146945027992,0.00278156842693,0.00177362753072,0.000395589746985,-0.000897313669618,-0.00390088255824,-0.00535063572065,-0.00439116827963,-0.00434654540658,-0.00284178076527,-0.000592120330549,0.000410140688287,0.00135463745328,0.00399858426872,0.00383713974255,0.0032694380832,0.00196221609159,-0.00239589092688,-0.00540404331801,-0.00633987268012,-0.00719279987013,-0.00460846389951,0.000537224296311,0.00248142956393,0.00499631540498,0.00556132981421,0.00502063792687,0.00572854613485,0.00221637285664,0.000805172122717,-0.00108205954092,-0.00597549877788,-0.00546313990798,-0.00390261844802,-0.00333818848943,-0.000583664065082,-0.000530214349959,-0.000593448619024,-0.000653740636672,6.51618837795e-05,0.00482148722461,0.00594664088958,0.00700492927554,0.00679014381124,-0.000194216695501,-0.00286797927107,-0.00393388496398,-0.00679895629107,-0.00526811516099,-0.0041968527032,-0.00330301682431,-0.00152179384298,-0.000942385017001,0.00167744193362,0.0030575633129,0.00307989468119,0.00419956275587,0.00261987036312,-0.000349785975921,-0.00139628334481,-0.00116611437274,-0.000842136529349,-7.753763572e-05,0.0010294022517,0.000922396439003,0.000577239392128,0.000512877429943,0.00088645606503,0.00147965606926,0.00114947357352,0.00107052131471,0.000437099840103,-0.00114391811231,-0.00120685266241,-0.00105950802844,-0.00113522252902,-0.000773545568148,-0.000750638346488,-0.00056775523099,-0.000694783909532,-0.00047236491017,-0.000419039061811,-0.00017668406766,0.000529475385693,0.000681435381158,0.000597263985598,0.000488411919348,0.000111770508995,-0.000616595660623,-0.000834068918152,-0.00158249920936,-0.00241564599119,-0.00207307580222,-0.00248041489165,-0.00171526977479,1.81691796633e-05,0.00055287238082,0.0012419196753,0.00188648829705,0.00123919557639,0.00129450981731,0.00123333939144,0.00144408412021,0.00111286859866,0.00109859861863,0.000652603992268,0.000338781948241,0.000383865960278,0.00027930881431,0.000336098724257,0.000240374818301,3.80724745043e-05,-3.27415290606e-06,6.32778645228e-05,-1.34324194317e-05,0.000186508865827,0.000200146790399,-0.000186260950798,-0.000349388472551,-0.000364837728466,-0.000531507785058,-0.000344967891486,0.000233098310729,0.00134347548206,0.00317081332017,0.00501667489067,0.00440998724169,0.00227600720569,-1.33428253681e-05,-0.00475524435739,-0.00606018571429,-0.00500649838495,-0.00475085866753,-0.00135446793358,-0.000771905339188,-0.000253166198947,0.000137311279535,-0.000801156086692,0.000101891126685,0.000432447978488,0.000564794953328,0.00135813209413,0.000883250841553,0.00041559271061,0.000615876545362,0.000256830339003,4.35071571536e-06,-0.000103026914472,-5.30613374501e-05,0.000156488189468,0.00137500214962,0.00152776317599,0.00197309235345,0.00180058352601,0.000807888832946,0.000307005762471,-0.000798838906026,-0.000902819777674,-0.000253996463243,0.00177917516521,0.00259577082501,0.00442246241651,0.00555479529077,0.00225982427315,0.00158217156192,0.000400545977768,-0.00264089186804,-0.00224430312088,-0.00202669212845,-0.00234932476734,-0.00271056929287,-0.00336798370964,-0.00286845250225,-0.00411998448736,-0.00343612099873,-0.00389580105461,-0.00334577563808,-0.00281289590954,-0.00315474924016,-0.000787472124516,-0.000509483235968,-0.000110984270272,0.00209662134842,0.00188081747035,0.00221717527353,0.00295043385127,0.00182805583241,0.00174935479287,0.00152229326431,0.00191050334751,0.00160947761608,0.00183413431812,0.00115226541898,0.000112970494559,-0.000204136762569,-0.000322003806953,-4.58456210746e-05,0.000552532694616,0.000964773096054,0.000884486339599,0.000549472768857,0.00065751574641,0.000131788675136,0.000286862493473,0.000410244912369,0.000453238947805,0.000465712708099,0.000170591692056,-0.000390885185033,-0.000447617000291,-0.000785405915481,-0.000413965513393,-0.000624598310947,-0.00132904304948,-0.00205641317414,-0.00189957338867,-0.00216366925793,-0.00145894623874,-0.000387296629755,-8.93944483434e-05,0.000513361706434,0.000537254712463,0.000236202488803,-5.08054838719e-05,-0.000359266248826,-0.000842095403571,-0.000580031503724,-0.000700810606364,-0.000788977567413,0.000134955693434,0.000391195433243,0.000427812351254,0.000940104999299,0.000656087417591,0.000462129099254,0.000495263360582,0.000525593408026,0.000495560432052,0.000261336834804,0.000268030513021,6.71986843885e-05,0.000419956072701,0.000616997771103,0.000557601860422,0.000651254519148,0.000500053201492,0.000693595520725,0.000680355024717,0.000885901219875,0.00117806344433,0.000638587845099,0.000672961828111,0.000442121389618,-8.92156552308e-05,-6.82136747912e-05,2.54297304237e-05,-0.000394972214045,-0.00072895661258,-0.00104990348995,-0.000998665135895,-0.000955512618663,-0.000503897538762,-0.000126377470014,-8.91724068383e-06,-0.00034011005698,-0.000484783810095,-0.000806309944532,-0.000737993401248,-0.00033710525406,-0.000104253162215,0.000313472035535,0.000247850396735,1.10426310487e-05,-0.000348709062006,-0.000442344450031,0.000130311136189,0.000103425014204,-7.25720818778e-05,-0.000445474986403,-0.000300604854773,0.00140061188676,0.00212446161695,0.00405281339978,0.00499806468865,0.00169020618053,0.000320642280884,-0.00111840841287,-0.0040261495908,
